NumID,PostID,Text,URL,Likes,Hugs,Metoos,sentiment,sentiment_tag,polarity,polarity_tag,concept_text,concept_type
1174,292560,My Tween SD's bed time prayer drives me nuts always the same thing and she prays for her siblings she doesn't see and her father but never says anything about me or the kids I've had...makes me resent her,http://scarymommy.com/confessions/292560/,1,27,2,-0.6,N,0,AGREEMENT, father kid, Person Person
1175,292556,I had an amazing sex dream about the first love of my life last night... Hope I didn't moan in my sleep with DH laying beside me... God it seemed so real I hope I do it again tonight...,http://scarymommy.com/confessions/292556/,14,3,5,0.7,P+,0.1,AGREEMENT, DH sex dream hope love God, Numex Person God
1176,292555,My baby is three months old today and sometimes I feel like such a loser bc I should really be better at this by now. Taking him to the grocery store or anywhwre freaks me out.,http://scarymommy.com/confessions/292555/,4,39,21,0.8,P+,0,AGREEMENT, loser baby store, Person Person Facility
1177,292554,"My DD, 5, hates showers and baths. I hate forcing her to shower or bathe. Some weeks she showers 2x, other weeks she may not. I don't care unless I can smell her.",http://scarymommy.com/confessions/292554/,10,10,13,-0.6,N,0,AGREEMENT, DD shower, PoliticalParty NaturalPhenomena
1178,292550,My h needs his teeth whitened and i dont know how to tell him without sounding like a B.,http://scarymommy.com/confessions/292550/,5,11,25,Not found,Not found,Not found,Not found,,
1179,292546,I hate to keep telling my toddler not to play by the oven so from now on I just might let him burn a finger and learn a lesson!,http://scarymommy.com/confessions/292546/,4,10,8,Not found,Not found,Not found,Not found,,
1180,292542,"He wants me to be more fit. To be ""toned."" I know he meant well, but all I heard was that I'm too fat gor him",http://scarymommy.com/confessions/292542/,2,50,18,0.6,P,0,AGREEMENT, fat,
1181,292535,H is seeing prostitutes almost daily and then wants sex with me! Collecting evidence and going to take the rat for all I can..lying sack of shit!,http://scarymommy.com/confessions/292535/,35,85,2,-0.6,N,0.16,AGREEMENT, bag rat sex, Accessory Mammal
1182,292534,I hate tucking my kids into bed. I just want them to go to sleep. I can't stand sleeping next to my SO. I am also sick of bfing my 15 month old. I'm just tired. Personal space is so needed. I enjoy going to work.,http://scarymommy.com/confessions/292534/,11,28,14,-0.6,N,0,AGREEMENT, kid bed space, Person River Space
1183,292531,Been married for 5 years & have only had sex 2xs. I'm sad that we don't have sex and mad at H that I'll be turning 40 this year & worried that I may never have a child. He never earnestly pursued erectile disfunction w/ DR,http://scarymommy.com/confessions/292531/,0,90,3,-0.6,N,0,AGREEMENT, sex child doctor, Person Title
1184,292530,"I love my dog and when she dies, I will flip out.",http://scarymommy.com/confessions/292530/,5,41,61,0.1,NEU,0.7,DISAGREEMENT, dog, Mammal
1185,292529,Sometimes i get so tired of telling my 4 kids to buckle their seat belts that i just let them go without wearing them. Especially when my three year constantly unbuckles while i am driving.,http://scarymommy.com/confessions/292529/,1,32,9,Not found,Not found,Not found,Not found,,
1186,292528,"Got everyone dressed, fed, and out of the door on time this morning. But guess who forgot to brush her teeth before work. Yuck mouth! Taking care of everyone else and neglecting myself once again.",http://scarymommy.com/confessions/292528/,2,24,27,0.3,P,0.6,DISAGREEMENT, police dress tooth work, Vocation Clothes BodyPart CulturalProduct
1187,292527,"Df, shitfaced DRUNK, got a knife, threatened to kill himself. Threw me into the wall when i got my cell to call for help. Next day he appologizes and acts like its all ok. I'm scared and stuck and he refuses to get help.",http://scarymommy.com/confessions/292527/,2,111,3,-0.6,N,0,AGREEMENT, knife drunk cell day, Accessory Person Period
1188,292526,If he will just stick around for 2 more years until our youngest graduates I will let him go without a word even as my heart is breaking.I love him so much.,http://scarymommy.com/confessions/292526/,0,55,2,0.75,P+,0.1,AGREEMENT, heart graduate, BodyPart PositionTitle
1189,292525,Just found my girl scout cookie stash I hid from everyone...and forgot about. Yum!,http://scarymommy.com/confessions/292525/,62,0,0,0.6,P,0,AGREEMENT, scout cookie, Vocation
1190,292524,I hate drop off n pickup. Bunch of aging bitches trying to impress each other wish they all go bankrupt n move away. That's what my mind says. My mouth smiles n says how r u u look great,http://scarymommy.com/confessions/292524/,30,2,24,-0.75,N+,0.2,AGREEMENT, drop aging mouth, Accessory BodyPart
1191,292523,I want to runaway and be single again No kids no husband just me,http://scarymommy.com/confessions/292523/,4,9,42,Not found,Not found,Not found,Not found,,
1192,292522,"I shaved my head with St Baldrick's to raise money for childhood cancer research. I don't say this often, but I am proud of myself!",http://scarymommy.com/confessions/292522/,183,27,1,0.7,P+,0.1,AGREEMENT, St Baldrick cancer childhood head money arrogant, Disease Person Money
1193,292521,"I sometimes give my DS3 sleepy meds at bedtime. Unfortunately for me, it never works. :/",http://scarymommy.com/confessions/292521/,6,13,9,-0.6,N,0,AGREEMENT,,
1194,292519,Watching Hoarders is simultaneously making me feel a little better about my house & also letting me know that I have a problem starting here. I can still navigate my floors but every table/comer/bookshelf is covered in junk.,http://scarymommy.com/confessions/292519/,1,19,27,-0.25,N,0.7,DISAGREEMENT, hoarder home floor, Person Facility Location
1195,292517,I loathe the concept of playdates. I'm not a social secretary and what happened to just sending the kids outside to play? I often play the ditzy mom when other moms ask about playdates just to give me an out. Argh.,http://scarymommy.com/confessions/292517/,22,8,47,-0.6,N,0,AGREEMENT, mother secretary kid, Person Vocation Person
1196,292516,I have figured out how men have ruled the world for so long and not women. They immediately put themelves and their needs before anyone elses.,http://scarymommy.com/confessions/292516/,106,0,12,Not found,Not found,Not found,Not found, man world woman, Person Planet Person
1197,292515,DH tries to put my legs on his shoulders during sex. I'm 8 months pregnant. I guess me and the baby having oxygen is not something he's concerned about lol.,http://scarymommy.com/confessions/292515/,36,25,5,Not found,Not found,Not found,Not found,,
1198,292514,"After yelling at Ds2 to get in the car cause we need to hurry and driving all the way to target, I realized I forgot to put on a bra. I'm a 32ddd I NEED a bra. I turned right around and Ds laughed at me.",http://scarymommy.com/confessions/292514/,28,7,1,Not found,Not found,Not found,Not found, Ds2 Ds car cause bra, Organization Car Person Clothes
1199,292513,I'm going through a divorce. I've been drinking nonstop for the past 6 months. I hit a turning point tonight when my kids saw me puke. I think this is a sign that I need to stop drinking.,http://scarymommy.com/confessions/292513/,15,121,5,Not found,Not found,Not found,Not found, divorce hit plug kid poster, Event Accessory Person Document
1200,292512,I hid in my car and ate/inhaled a Kit Kat. Best 30 seconds all day!,http://scarymommy.com/confessions/292512/,84,2,4,0.8,P+,0,AGREEMENT, second car day, Period Car Period
1201,292509,"I feel completely unwanted, unneeded, and not listened to... never felt it growing up and i still dont feel that way as an adult. if i vanished it would be a minor inconvenance of finding a new person to watch the kids.",http://scarymommy.com/confessions/292509/,1,40,41,-0.8,N+,0,AGREEMENT, adult minor person kid, Person Person Person Person
1202,292508,He makes me giggly inside and wet outside. Pls don't let him see my crazy,http://scarymommy.com/confessions/292508/,16,12,20,Not found,Not found,Not found,Not found,,
1203,292506,"I feel awful about the fact that everything my DD5 does annoys me to no end, and that I just want to cuddle my DS3 all the time. I lover her, she's sweet and funny, but so so annoying. I am the worst mother in this world.",http://scarymommy.com/confessions/292506/,0,24,21,Not found,Not found,Not found,Not found,,
1204,292505,Cant decide whether to stay or go. Just waiting it out until other options present themselves. Im tired of wasting emotions on someone who could care less. I have a good heart that someone somewhere deserves.,http://scarymommy.com/confessions/292505/,12,26,28,Not found,Not found,Not found,Not found,,
1205,292504,I cant do it anymore I want to throw in the towel and give up. My 7 year old ODD child is straining me so much that I have lost 2 good jobs and cannot even think about going back to school.,http://scarymommy.com/confessions/292504/,0,39,3,0.2,NEU,0.6,DISAGREEMENT, child job, Person Vocation
1206,292500,"Even though my husband constantly gives me affection and dotes on me, I'm afraid he'll leave me for another woman because my family is messed up and I suffer from anxiety and depression.",http://scarymommy.com/confessions/292500/,0,32,36,-0.6,N,0,AGREEMENT, husband complaint family anxiety woman depression, Person Disease Organization Disease Person Process
1207,292498,"Told DH I was going to gym after work. So he took kids to MILs. So I came home instead, watched a lesbian porn, got myself off and put on some workout clothes afterwards. He'll be home soon...I better start dinner. ;)",http://scarymommy.com/confessions/292498/,80,1,1,0.7,P+,0.1,AGREEMENT, MILs start dinner work kid home gay clothes, Process Event CulturalProduct Person Facility Person
1208,292497,Relaxing in the tub with a mt.dew bottle of pear vodka reading SM while DH takes care of the kids till bedtime. I'm not moving until I can't hear kids anymore.,http://scarymommy.com/confessions/292497/,74,2,4,0.6,P,0,AGREEMENT, DH Ediciones SM vodka bottle barrel kid, MediaCompany Accessory Accessory Person
1209,292496,"Tonight while DD was eating dinner, I stubbed my toe and said ""shit!"" She looked at me, all smiles and repeated ""ditt!"" Guess I need to watch my language...",http://scarymommy.com/confessions/292496/,26,1,1,-0.1,NEU,0.7,DISAGREEMENT, DD dinner language, PoliticalParty Event Language
1210,292493,Having 2 children has completely ruined my body. No matter how much weight I lose I still look nasty naked.,http://scarymommy.com/confessions/292493/,2,24,82,Not found,Not found,Not found,Not found,,
1211,292492,"I secretly am proud my son does things faster then my nephew. Sitting, rolling over etc...Horrible I know, but I can't help it! I of course don't let on I think this ;)",http://scarymommy.com/confessions/292492/,16,3,14,-0.65,N+,0.1,AGREEMENT, son nephew arrogant, Person Person
1212,292490,Pretty sure I'm getting divorce. I'm not going through this with a newborn! She'll be here in 3 months and I KNOW it'll be easier alone than dealing w his shit :'( Hate him 4 leavng me no other choice.,http://scarymommy.com/confessions/292490/,2,33,4,-0.73,N+,0.09,AGREEMENT, divorce, Event
1213,292486,"My stepson is diagnosed ADHD,but I swear there's something else wrong. He chants for hours when he's mad. He's cruel to everyone unless he's trying to get something from them. I'm terrified of the adult he could become.",http://scarymommy.com/confessions/292486/,0,69,2,-0.67,N+,0.09,AGREEMENT, Attention-deficit hyperactivity disorder adult, Disease Person
1214,292483,"All I ever wanted was to be a wife and mom. Now that I am, all I want is to run away with my lover. WTF is wrong with me?",http://scarymommy.com/confessions/292483/,2,16,16,-0.6,N,0,AGREEMENT, husband mother lover, Person Person Person
1215,292481,"My dh's best friends wife and I are supposed to be friends. Frankly I can't stand her, It seems like their kids have sucked their intelligence. Life is too short to waste time around people that make my blood pressure rise.",http://scarymommy.com/confessions/292481/,15,15,14,0.67,P+,0.16,AGREEMENT, husband kid people friend intelligence, Person Person Person Person
1216,292480,"My dh's best friends wife and I are supposed to be friends. Frankly I can't stand her, It seems like their kids have sucked their intelligence. Life is too short to waste time around people that make my blood pressure rise.",http://scarymommy.com/confessions/292480/,2,0,1,0.67,P+,0.16,AGREEMENT, husband kid people friend intelligence, Person Person Person Person
1217,292477,Df is a younger guy... i thought younger guy meant more sex... I guess not..,http://scarymommy.com/confessions/292477/,4,14,6,Not found,Not found,Not found,Not found, Df guy, Person
1218,292476,"At 44, I finally left a shitty 18 yr marriage & I met someone who is kind, considerate & respectful. I hate that I feel like I don't deserve it! WTF? I have to teach my 2 daughters better than this.",http://scarymommy.com/confessions/292476/,16,24,1,-0.27,N,0.61,DISAGREEMENT, left wedding, Address Occasion
1219,292475,"I feel like a worthless piece of shit for a mother, wife, and person in general. Today has been terrible and I just want to go into the woods behind my house and walk until I get lost, pass out, and eventually die.",http://scarymommy.com/confessions/292475/,0,53,20,-0.7,N+,0.1,AGREEMENT, mother forest lost husband person home, Person Forest Person Person Person Facility
1220,292474,Idk why I want MILs approval. She was terrible to DH. She wasn't even present for half of his life. She should want MY approval. I've been better for him than she ever was.,http://scarymommy.com/confessions/292474/,18,5,8,0.67,P+,0.09,AGREEMENT, MILs DH Idk average, Numex
1221,292473,"My dick of a husband just threw me across the room in front of our 4 year old, then had the nerve to tell me it's my fault. Fuck you fucker. See you in court.",http://scarymommy.com/confessions/292473/,27,109,2,Not found,Not found,Not found,Not found,,
1222,292468,"My friend is pregnant and I'm jealous. I already have 3 kids, but desperately want another.",http://scarymommy.com/confessions/292468/,1,10,3,Not found,Not found,Not found,Not found, friend pregnant kid, Person Person Person
1223,292467,I have quit since being pregnant and talk like its easy and forever but I MISS SMOKING SO MUCH. I love smoking. I want to sit by a pool and drink and smoke more than I want to breathe right now.,http://scarymommy.com/confessions/292467/,6,17,20,0.65,P+,0.2,AGREEMENT, SMOKING pregnant smoking pool cup right, FullName Person Clothes WaterForm Accessory
1224,292466,I love my life... Until I hear the door open at 230 and skid walks in from school. Out walks my fantasy that I am not a stepmother and in walks cruel reality.,http://scarymommy.com/confessions/292466/,3,22,11,0.1,NEU,0.7,DISAGREEMENT, open school, Games EducationalOrganization
1225,292465,I have my first therapy appt tonight. This doc is in for some serious work wth me. I am a hot mess!! Don't even know where to start. :(,http://scarymommy.com/confessions/292465/,10,53,17,0,NEU,0.6,DISAGREEMENT, therapy .doc work, CulturalProduct
1226,292464,My ds 10mos is playing with my belly fat and rather than be offended I am glad he is entertaining himself for more than five seconds and I can read SM. I should introduce him to my thighs next:),http://scarymommy.com/confessions/292464/,94,4,6,0.3,P,0.6,DISAGREEMENT, ds 10mos Ediciones SM fat second, Product MediaCompany Person Period
1227,292462,When I go running I spit like 50-100 times because it cleans out my nose and lungs. Last night I accidentally spit a huge slimy one on myself! Thank goodness it was dark!,http://scarymommy.com/confessions/292462/,29,4,5,0.7,P+,0.1,AGREEMENT, lung, BodyPart
1228,292460,"Just declined a call from DH to keep reading SM. it's been a long day, I just want him to get home so i can eat and have a break. No need to talk about it.",http://scarymommy.com/confessions/292460/,19,4,4,-0.6,N,0,AGREEMENT, DH Ediciones SM call day home, MediaCompany Period Facility
1229,292459,"My son makes me take iron man in my purse when he's not with me so he can ""protect me from bad guys"".He's only 4 but I know he will be the best father one day",http://scarymommy.com/confessions/292459/,120,1,1,0.35,P,0.8,DISAGREEMENT, wallet man iron guy father son, Accessory Person Accessory Person Person Person
1230,292457,My so called bf is killing me. He's done me so wrong yet I still stick by him. I wish I wasn't pregnant n could turn off my love for him. He doesn't care he's not around n he's prob doing me wrong right bout now. FML,http://scarymommy.com/confessions/292457/,0,22,1,Not found,Not found,Not found,Not found,,
1231,292454,"I'm on a family vacation and I told everyone I had to poop but really I just wanted to drink more beer, listen to justin timberlake, and eat a pop tart alone. It feels good.",http://scarymommy.com/confessions/292454/,67,3,0,Not found,Not found,Not found,Not found,,
1232,292452,"I told my married bf today that I can't do this anymore. I'm so sad. I never meant to fall in love with a married man. But I did, and now I'm hurting so much. My heart is broken and my soul is dead",http://scarymommy.com/confessions/292452/,14,51,23,-0.65,N+,0.09,AGREEMENT, man soul heart, Person Person BodyPart
1233,292451,"Why does the hour my DD naps, go by In a snap but the hour before bedtime is like 3 hours in one! Agh!",http://scarymommy.com/confessions/292451/,9,10,52,Not found,Not found,Not found,Not found, Agh,
1234,292450,"My kids don't eat healthy. I don't feel bad about it. It's totally not worth the fight EVERY NIGHT to force it down their throat. They get vitamins to make up for the lack of nutrition. So, STFU. Pizza it is.",http://scarymommy.com/confessions/292450/,35,15,32,0,NEU,0.8,DISAGREEMENT, STFU kid fight throat vitamin nutrition, Person Event BodyPart Substance
1235,292449,"My son has bipolar and lost it this morning. His pdoc is retiring, his therapist dumped him and he has no meds right now. I have cried all day and he has no clue he has done anything wrong. I can't live like this.",http://scarymommy.com/confessions/292449/,0,93,2,-0.3,N,0.6,DISAGREEMENT, son day therapeutist right, Person Period Vocation Address
1236,292448,Waiting for a job interview right now.... I am a mess of nerves!,http://scarymommy.com/confessions/292448/,5,47,3,0.1,NEU,0.7,DISAGREEMENT, interview right job, Address Vocation
1237,292447,I just had a cocktail and its3:30pm. Fuck it all!,http://scarymommy.com/confessions/292447/,36,5,7,Not found,Not found,Not found,Not found,,
1238,292446,"I am addicted to online shopping; eBay, Groupon, Amazon, etc. I love looking forward to receiving stuff; it gives me something to look forward to. It gives me a reason to live.",http://scarymommy.com/confessions/292446/,10,23,40,0.67,P+,0.09,AGREEMENT, eBay Groupon Amazon online, RetailingCompany RetailingCompany IndustrialServicesCompany
1239,292445,"After several months of chaos and the kids lacking in the discipline department, today made it clear that they are BADLY in need of more spankings.",http://scarymommy.com/confessions/292445/,15,15,14,-0.6,N,0,AGREEMENT, kid department discipline, Person Organization Academic
1240,292444,Buying items online has taught me patience more than any yoga class or deep breathing exercise ever could.,http://scarymommy.com/confessions/292444/,24,5,6,Not found,Not found,Not found,Not found, class exercise,
1241,292443,H thought we were getting along gr8 meanwhile I'm in SUCH PAIN from his constant anger. I want 2 go but don't know where. I'm so profoundly sad & finally told him - so of course he's Pissed off at me. I just don't care.,http://scarymommy.com/confessions/292443/,2,42,13,-0.7,N+,0.2,DISAGREEMENT, constant pain, Disease
1242,292442,"I forget the date of our anniversary,its the 12th not the 17th like I thought. Not sure why I got the date wrong. He says women dont forget shit like that. I just got the date wrong, I already have a gift. Dog House for me",http://scarymommy.com/confessions/292442/,1,31,9,-0.07,NEU,0.77,DISAGREEMENT, woman anniversary dog home, Person Date Mammal Facility
1243,292441,"Wish I had a crystal ball so I could know for sure whether my marriage will work out, or if all this work we are putting in now will be for nothing and we will end up splitting up anyway.",http://scarymommy.com/confessions/292441/,1,13,35,Not found,Not found,Not found,Not found,,
1244,292440,"Hmm.. He might not learn much from sponge bob, except maybe good work ethic.. Sponge bob works his lil spongy ass off! Lol! That's an important lesson right?",http://scarymommy.com/confessions/292440/,58,2,5,0.6,P,0,AGREEMENT, Hmm sponge work ass right, CookedPlate CulturalProduct Person
1245,292439,I lost my wedding ring :(,http://scarymommy.com/confessions/292439/,2,76,10,-0.6,N,0,AGREEMENT, wedding ring, Accessory
1246,292438,DH & I clam bake in his truck almost every night :),http://scarymommy.com/confessions/292438/,23,2,3,0.6,P,0,AGREEMENT, DH & I lorry clam bake, Vehicle Invertebrate
1247,292437,"Been sick last 2days. DH came home fr work,packed my bowl & told me 2 relax. Best. Husband. Ever.",http://scarymommy.com/confessions/292437/,56,6,2,0.1,NEU,0.7,DISAGREEMENT, DH home work husband, Facility CulturalProduct Person
1248,292436,Should be picking up living room while dd6 & ds3 are taking a bath but I am enjoying this little peace & quiet sitting against the wall. I can see them on baby monitor.,http://scarymommy.com/confessions/292436/,23,1,1,0.6,P,0,AGREEMENT, living room peace baby, Facility Person
1249,292435,When I'm seriously stressed the only thing that helps me is if my husband bends me over and gives it to me hard enough it hurts. I don't know why this helps but it does?,http://scarymommy.com/confessions/292435/,35,3,27,Not found,Not found,Not found,Not found,,
1250,292434,"Going in the morning to register my son for school, thats an overwhelming feeling, I want another baby, but i don't think that is in the cards. Im kinda down about it truth be told.",http://scarymommy.com/confessions/292434/,1,25,8,Not found,Not found,Not found,Not found, son school baby card, Person EducationalOrganization Person Accessory
1251,292433,"Dh's schedule changed for the week which means more face time with me. I'm plotting ways just to annoy the fuck out of him, like open the door while dh poops n tell him every minor detail, dump ice over him inhot shower etc",http://scarymommy.com/confessions/292433/,21,3,1,-0.67,N+,0.09,AGREEMENT, open face detachment dump ice, Games BodyPart Army GeoPoliticalEntity
1252,292430,Pres of my company is such a stupid bitch. I hate her. I think I'll play solitaire on my phone for the next hour. FU you idiot!,http://scarymommy.com/confessions/292430/,23,1,0,-0.67,N+,0.16,AGREEMENT, Prés FU company telephone idiot, LastName Company PhoneNumber Person
1253,292429,"i lied on my pre admit forms when I was having ds. Yes I have a history with ppd, sever depression, sexual & physical abuse. I don't want to talk about it.",http://scarymommy.com/confessions/292429/,3,50,10,-0.65,N+,0.1,AGREEMENT, Pré history abuse depression, LastName Academic Process Process
1254,292428,I get so bored as a sahm that I sometimes creep up on my soundly sleeping cats and yell BOO! It cracks me up every damn time,http://scarymommy.com/confessions/292428/,62,4,5,-0.8,N+,0.2,AGREEMENT, Boo cat, LastName Mammal
1255,292427,"My grandpa is dying, only a day or so to live. I wish he would have passed already, this waiting is torture and i know he is in so much pain & he is ready, tho my heart will always be a lil broken from the loss of him :'(",http://scarymommy.com/confessions/292427/,0,109,2,Not found,Not found,Not found,Not found,,
1256,292426,My position was just given to someone else & dh just got suspended from his job + I just had our second child 4 days ago. + I'm living with the in laws & they're dogs from hell. on the verge i=of a breakdown,http://scarymommy.com/confessions/292426/,0,84,1,0.1,NEU,0.9,DISAGREEMENT, position second child day dog law job berm, PositionTitle Period Person Period Mammal Academic Vocation Location
1257,292425,"I have 3 DS 5 and under and I cannot for the life of me get them to sleep at the same time, most of the time I can't get them to nap at all, then we all suffer. If I was my DH I would never come home, we are always cranky",http://scarymommy.com/confessions/292425/,0,17,2,-0.6,N,0,AGREEMENT, DS home, Organization Facility
1258,292424,447pm. Totally having a glass of wine .,http://scarymommy.com/confessions/292424/,33,2,3,Not found,Not found,Not found,Not found, glass,
1259,292423,Waiting to see what happens when my DH goes to court next month. I love him but if he goes back to jail for the 4th time in 4 yrs and misses the birth of our first baby I am done. my son deserves better even if I don't,http://scarymommy.com/confessions/292423/,17,51,1,0.75,P+,0.09,AGREEMENT, DH birth son baby, Event Person Person
1260,292422,I'm going to buy a test tomorrow. I am so scared.,http://scarymommy.com/confessions/292422/,1,33,1,-0.6,N,0,AGREEMENT, exam, Event
1261,292421,I keep looking at my bank account & my newborn & wishing I had an abortion.,http://scarymommy.com/confessions/292421/,2,93,2,Not found,Not found,Not found,Not found,,
1262,292420,Just caught my 18yo Sil smoking while standing over my 2wk old dd. My baby had ashes on her. FURIOUS!!! Waiting on dh to get home so I can start packing her shit. Hope that cigarette was worth losing a home.,http://scarymommy.com/confessions/292420/,41,57,1,-0.67,N+,0.09,AGREEMENT, Sil packing home cigarette smoking baby ash hope, River Facility Accessory Clothes Person Flora Numex
1263,292419,"Dh had a tough child/teen hood. Every1 said he wouldn't get far. When his old HS principle stop by campaigning he was in shock. Shock of our house, our cars, the kids and our 8 year marriage. He apologized to DH.",http://scarymommy.com/confessions/292419/,90,7,1,-0.6,N,0,AGREEMENT, DH HS child hood halting campaign shock home car kid wedding, Person Accessory NaturalReserve Disease Facility Car Person Occasion
1264,292418,Took a nap before picking up dd6 & we're back home & I have stuff to do before dh gets home but I don't want to so I'll just sit on the couch reading SM confessions.,http://scarymommy.com/confessions/292418/,12,3,5,Not found,Not found,Not found,Not found, Ediciones SM pick up home, MediaCompany Facility
1265,292417,husband could sit in jail for another month before being sent to rehab. me and the kids being punished for his actions sucks.,http://scarymommy.com/confessions/292417/,0,39,4,-0.8,N+,0.2,AGREEMENT, kid action husband prison, Person Rule Person Prison
1266,292416,"I love my DH dearly, and we have a great sex life...BUT I would be ecstatic if I never had to touch his asshole ever again. It grosses me out horribly, but he loves anal play so I suffer in silence.",http://scarymommy.com/confessions/292416/,2,41,16,0.57,P,0.63,DISAGREEMENT, DH sex asshole, Person
1267,292414,My in-laws destroyed my husband by never teaching him to deal with anger. I wish I had taken this into consideration more. I don't like being married to a ticking time bomb.,http://scarymommy.com/confessions/292414/,2,23,32,Not found,Not found,Not found,Not found,,
1268,292413,It drives me crazy when my best friend complains about money-yet her and her husband make twice as much as my DH & I...,http://scarymommy.com/confessions/292413/,1,15,24,0,NEU,0.6,DISAGREEMENT, DH & I money husband, Money Person
1269,292412,"I'm in love with someone I shouldn't be with. I hate my dh and this is making it worse. Idk when a ""good time"" to leave is.",http://scarymommy.com/confessions/292412/,0,11,14,0.7,P+,0.1,AGREEMENT, Idk,
1270,292411,My husband thinks pregnant woman are supposed to be horny all the time...um no...OPPOSITE!,http://scarymommy.com/confessions/292411/,15,11,4,Not found,Not found,Not found,Not found, husband pregnant woman, Person
1271,292410,"I love my DH and don't hate our life, but when he says he wishes he made more money, on the outside I say that it'll all work out, but on the inside, I resent that he doesn't make more.",http://scarymommy.com/confessions/292410/,1,18,33,0.7,P+,0.1,AGREEMENT, DH money outside, Money Location
1272,292409,Im pregnant and feel fat and ugly...so depressing!,http://scarymommy.com/confessions/292409/,1,30,14,-0.8,N+,0,AGREEMENT, fat pregnant, Person Person
1273,292408,"Hard to accept congratulations for new pregnancy when marriage is in trouble & H asked for a paternity test. Babies are a blessing, but not what we needed right now. Ugh!",http://scarymommy.com/confessions/292408/,0,40,0,Not found,Not found,Not found,Not found,,
1274,292407,"Goddamn, my friend is a whiny, selfish bitch. Is it really possible to be that blind to being a one sided, self absorbed twit?",http://scarymommy.com/confessions/292407/,2,8,15,Not found,Not found,Not found,Not found,,
1275,292406,"I've been skipping meals made out of real food so I can substitute them instead for cake. I've never craved dessert foods before having my 2nd child, now I can't stop!",http://scarymommy.com/confessions/292406/,2,10,6,0.6,P,0,AGREEMENT, food sweet child, Food CookedPlate Person
1276,292405,Just woofed down two huge muffins. Now I fell so guilty and fat. Guess that's why I have a muffin top. Sighhhh,http://scarymommy.com/confessions/292405/,6,13,7,Not found,Not found,Not found,Not found, Sighhhh fat top, Person LandForm
1277,292404,I let my son eat candy for dinner with me last night.. Told dh we had fish and broccoli too... Shhhhh.....,http://scarymommy.com/confessions/292404/,33,4,0,0.6,P,0,AGREEMENT, Shhhhh son candy dinner fish broccoli, Person CookedPlate Event Fish FruitOrVegetable
1278,292403,"DF hates his family, ignores calls, never visits. Found out he was blamming it all on me making them hate me for keeping ds2 away even though i try to encourage him to visit. Fuck that asshole, i emailed MIL the whole truth.",http://scarymommy.com/confessions/292403/,26,16,3,-0.5,N,0.61,DISAGREEMENT, family asshole call, Organization Person
1279,292402,DH is obsessed with the idea of watching me with another guy and talks about it during sex. I'm terrified to actually do it and then have him decide it wasn't a good idea or want to sleep with another woman...,http://scarymommy.com/confessions/292402/,4,19,6,-0.7,N+,0.1,AGREEMENT, guy woman sex, Person Person
1280,292401,God I can't wait to leave and get my life back. To be able to be me and to find someone who will except me for who I am not what someone else wants me to be or to be someone else.,http://scarymommy.com/confessions/292401/,6,12,15,-0.8,N+,0,AGREEMENT, God, God
1281,292400,I had an excellent tryst today w my lover. Sex & chatting about life's drama with someone who understands is so relaxing!,http://scarymommy.com/confessions/292400/,10,4,3,0.8,P+,0,AGREEMENT, lover sex chat, Person
1282,292399,Just hit 20lbs weight loss and I am still a cow!!,http://scarymommy.com/confessions/292399/,4,37,7,-0.6,N,0,AGREEMENT, weight hit loss cow, Mammal
1283,292398,Our garbage collection is strict. Everything must be sorted & in clear bags. We get 1 black bag for personal waste & I use it as my cheat bag. All the crap the car accumulates goes in there. Sorry environment :(,http://scarymommy.com/confessions/292398/,11,2,2,-0.55,N,0.1,AGREEMENT, bag black cheat car environment collection sorry, Accessory Person Person Car Organization Person
1284,292397,My husband is a herion addict and has to shoot up everyday to feel normal and here I working full time paying all bills and supporting his habit..if I didn't smoke weed I would Go nuts. I can't take his addiction anymore,http://scarymommy.com/confessions/292397/,1,53,2,0.6,P,0,AGREEMENT, account habit support husband addict work salary alga addiction, Clothes Process Person Person CulturalProduct Money Flora
1285,292396,"Heard my (male) boss opening a package then say ""what the hell? Uh, this must be for you"". Enter sheer blind terror thinking the 10"" dildo & vibrator I ordered had been delivered to the office. False alarm. Breathe!",http://scarymommy.com/confessions/292396/,61,0,0,Not found,Not found,Not found,Not found,,
1286,292394,"I'm a clumsy ox. Starting to wonder if all the bumps, hits, burns, scratches etc my poor preggo belly gets can be considered child abuse lol",http://scarymommy.com/confessions/292394/,5,12,4,-0.7,N+,0.1,AGREEMENT, hit child ox, Person Mammal
1287,292393,"A coworker asked me how I'm so nice to everyone, I said I spent many years being miserable. It's really because I have a steady amount of Xanax and Percocet coursing through my veins daily.. Oh well",http://scarymommy.com/confessions/292393/,21,3,6,0.3,P,0.6,DISAGREEMENT, Xanax Percocet amount course vein, Money WaterForm
1288,292392,"I NEVER drink, especially since I breast feed. Last night I just wanted a glass of wine from that new bottle my roommates brought home...I cried when I discovered we don't own a cork screw!",http://scarymommy.com/confessions/292392/,3,21,1,-0.6,N,0,AGREEMENT, tap glass bottle partner home, BodyPart Accessory Person Facility
1289,292391,"So H was in the bathroom getting a washcloth for the kids faces... perfect opp. to (thru sweats) scratch my b-hole... ""Wow! You really got in there!"" He came out so quietly! *sigh* Not as perfect as he thought I was LMAO",http://scarymommy.com/confessions/292391/,45,4,1,0.05,NEU,0.8,DISAGREEMENT, LMAO face bathroom kid, BodyPart Facility Person
